violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
EXPIRED INSPECTION,2017-12-02T07:35:00Z,41,PPA,39.96609,-75.143962,19123
PARKING PROHBITED,2017-11-20T09:59:00Z,41,PPA,39.920752,-75.181328,19145
METER EXPIRED,2017-11-21T15:48:00Z,26,PPA,40.033167,-75.214828,19128
STOP PROHIBITED CC,2017-11-21T11:16:00Z,76,PPA,39.949948,-75.167232,19102
BUS ONLY ZONE   CC,2017-12-10T19:46:00Z,76,PPA,39.9417,-75.149112,19147
METER EXPIRED CC,2017-12-10T19:50:00Z,36,PPA,39.941492,-75.148195,19147
STOP PROHIBITED CC,2017-12-09T15:10:00Z,76,PPA,39.95143,-75.168392,19103
EXPIRED INSPECTION,2017-12-09T15:11:00Z,41,PPA,39.952742,-75.169568,19103
STOP PROHIBITED CC,2017-12-09T15:20:00Z,76,PPA,39.952005,-75.172467,19103
METER EXPIRED,2017-11-29T13:10:00Z,26,PPA,39.978042,-75.157988,19121
METER EXPIRED CC,2017-12-19T09:39:00Z,36,PPA,39.953213,-75.154262,19107
OVER TIME LIMIT,2017-10-16T11:33:00Z,26,PPA,39.979513,-75.161048,19121
OVER TIME LIMIT,2017-11-25T11:44:00Z,26,PPA,39.964008,-75.140518,19123
METER EXPIRED,2017-10-17T14:23:00Z,26,PPA,39.957575,-75.204453,19104
BUS ONLY ZONE   CC,2017-01-06T09:51:00Z,76,PENN,39.9506207265222,-75.1939560539295,19104
PARKING PROHBITED CC,2017-03-30T15:42:00Z,51,PPA,39.954735,-75.170168,19103
TAXI STAND,2017-03-01T14:16:00Z,31,PPA,39.952495,-75.169853,19103
STOP PROHIBITED CC,2017-01-14T08:51:00Z,76,PPA,39.9519755114986,-75.1436215787168,19106
METER EXPIRED CC,2017-01-21T08:05:00Z,36,PPA,39.9517880668331,-75.1421277786004,19106
METER EXPIRED CC,2017-03-26T21:44:00Z,36,PPA,39.949423,-75.142218,19106
STOPPING PROHIBITED,2017-01-30T16:41:00Z,51,PPA,39.9944059266005,-75.154490658569,19132
METER EXPIRED CC,2017-11-11T09:27:00Z,36,PPA,39.956772,-75.201718,19104
METER EXPIRED CC,2017-10-21T20:28:00Z,36,PPA,39.945468,-75.156432,19107
METER EXPIRED,2017-12-26T13:28:00Z,26,PPA,40.074983,-75.204617,19118
STOP PROHIBITED CC,2017-10-26T21:37:00Z,76,PPA,39.950535,-75.194307,19104
METER EXPIRED,2017-01-09T12:23:00Z,26,PPA,40.0764679877993,-75.2059559880189,19118
METER EXPIRED,2017-01-09T12:29:00Z,26,PPA,40.0755680109822,-75.2056605407782,19118
METER EXPIRED CC,2017-01-10T14:53:00Z,36,PPA,39.9437577386019,-75.1663785608462,19146
EXPIRED INSPECTION,2017-01-10T14:55:00Z,41,PPA,39.9437577386019,-75.1663785608462,19146
METER EXPIRED CC,2017-01-10T11:51:00Z,36,PPA,39.9562708344669,-75.198084433366,19104
METER EXPIRED CC,2017-01-10T12:04:00Z,36,PPA,39.9557941742546,-75.1942312890045,19104
METER EXPIRED,2017-01-10T12:45:00Z,26,PPA,40.0362783210142,-75.1752040391761,19144
METER EXPIRED,2017-01-11T10:35:00Z,26,PPA,40.0362783210142,-75.1752040391761,19144
METER EXPIRED,2017-01-10T14:00:00Z,26,PPA,39.940235385362,-75.1494878647434,19147
METER EXPIRED CC,2017-01-10T14:14:00Z,36,PPA,39.9405833615296,-75.1496300609466,19147
STOPPING PROHIBITED,2017-03-09T20:57:00Z,51,PPA,39.92136,-75.16656,19148
METER EXPIRED CC,2017-02-15T11:49:00Z,36,PPA,39.955052,-75.197735,19104
STOPPING PROHIBITED,2017-03-25T08:45:00Z,51,POLICE,39.9709541571934,-75.1803219049489,19130
PASSENGR LOADNG ZONE,2017-02-20T08:44:00Z,31,PPA,39.953017,-75.20685,19104
FIRE HYDRANT,2017-10-21T06:55:00Z,76,PPA,39.982952,-75.104963,NA
EXPIRED INSPECTION,2017-03-29T15:55:00Z,41,PPA,39.966388,-75.178738,NA
EXPIRED INSPECTION,2017-01-10T09:51:00Z,41,PPA,39.9601107650356,-75.1660825043779,19130
STOP PROHIBITED CC,2017-01-10T09:53:00Z,76,PPA,39.9601107650356,-75.1660825043779,19130
METER EXPIRED CC,2017-01-10T10:27:00Z,36,PPA,39.9578143281696,-75.1633208449204,19102
METER EXPIRED,2017-03-07T11:12:00Z,26,PPA,39.995538,-75.112725,NA
STOP PROHIBITED CC,2017-01-10T10:49:00Z,76,PPA,39.9583263181408,-75.1623650135801,NA
METER EXPIRED CC,2017-01-10T11:15:00Z,36,PPA,39.9601107650356,-75.1660825043779,19130
METER EXPIRED CC,2017-01-10T11:40:00Z,36,PPA,39.9601107650356,-75.1660825043779,19130
METER EXPIRED CC,2017-01-10T11:58:00Z,36,PPA,39.9601107650356,-75.1660825043779,19130
HP RESERVED SPACE,2017-01-21T09:47:00Z,301,PPA,39.9534916398248,-75.1683294504232,NA
PARKING PROHBITED,2017-02-26T23:45:00Z,41,POLICE,40.063656901571,-75.2391203057196,19128
METER EXPIRED CC,2017-01-10T15:07:00Z,36,PPA,39.9597126052285,-75.1629022150399,19130
STOP PROHIBITED CC,2017-01-10T16:07:00Z,76,PPA,39.9578143281696,-75.1633208449204,19102
EXPIRED INSPECTION,2017-01-10T13:05:00Z,41,PPA,39.9540015228636,-75.1985514872775,19104
METER EXPIRED,2017-01-10T17:19:00Z,26,PPA,40.0466922526938,-75.1243162707301,NA
OVER TIME LIMIT,2017-03-21T13:15:00Z,26,PPA,39.954837,-75.210058,19104
LOADING ZONE,2017-01-10T10:30:00Z,31,PPA,39.925478707866,-75.1733832149397,19145
OVER TIME LIMIT,2017-01-10T12:13:00Z,26,PPA,39.9256068371958,-75.1744011901655,19145
OVER TIME LIMIT,2017-01-13T19:51:00Z,26,PPA,39.9256068371958,-75.1744011901655,19145
OVER TIME LIMIT,2017-01-10T12:22:00Z,26,PPA,39.9247705912409,-75.1745830765467,19145
OVER TIME LIMIT,2017-01-11T12:33:00Z,26,PPA,39.9247705912409,-75.1745830765467,19145
OVER TIME LIMIT,2017-01-12T12:12:00Z,26,PPA,39.924272,-75.174717,19145
OVER TIME LIMIT,2017-01-10T16:03:00Z,26,PPA,39.9630605734195,-75.1414364690572,19123
OVER TIME LIMIT,2017-01-10T16:25:00Z,26,PPA,39.9630110661309,-75.1382590168508,19123
OVER TIME LIMIT,2017-01-10T16:30:00Z,26,PPA,39.9639725435693,-75.139170726928,19123
EXPIRED INSPECTION,2017-01-10T16:50:00Z,41,PPA,39.9719271973767,-75.1329642433901,19125
PASSENGR LOADNG ZONE,2017-01-10T11:43:00Z,31,PPA,39.950605510549,-75.168141853317593,19103
METER EXPIRED CC,2017-01-10T12:15:00Z,36,PPA,39.9513669288466,-75.1679818988855,19103
CORNER CLEARANCE,2017-01-14T04:20:00Z,51,POLICE,39.9676610292996,-75.2031093083828,19104
METER EXPIRED CC,2017-01-25T20:23:00Z,36,PPA,39.955365,-75.186407,NA
METER EXPIRED,2017-01-10T14:37:00Z,26,PPA,40.0755680109822,-75.2056605407782,19118
METER EXPIRED,2017-01-10T15:29:00Z,26,PPA,40.0747265994445,-75.204252434342,19118
LOADING ZONE,2017-01-09T14:18:00Z,31,PPA,40.0770100003925,-75.206886634007,19118
METER EXPIRED CC,2017-01-10T21:21:00Z,36,PPA,39.9424576428062,-75.1558804820315,19147
CROSSWALK,2017-01-10T21:58:00Z,51,PPA,39.9250979552831,-75.15771394147,19148
PARKING PROHBITED,2017-02-07T08:13:00Z,41,PPA,39.926555,-75.157387,19148
OVER TIME LIMIT CC,2017-01-10T21:13:00Z,36,PPA,39.9439491931784,-75.1616108023108,19147
STOPPING PROHIBITED,2017-01-09T08:41:00Z,51,PPA,39.9646053154486,-75.1463586515806,19123
STOPPING PROHIBITED,2017-01-10T07:18:00Z,51,PPA,39.9646053154486,-75.1463586515806,19123
OVER TIME LIMIT,2017-01-12T11:38:00Z,26,PPA,39.9620929347128,-75.191986752789,19104
METER EXPIRED CC,2017-01-10T15:16:00Z,36,PPA,39.9545293910774,-75.1965231359286,19104
METER EXPIRED CC,2017-01-10T15:20:00Z,36,PPA,39.9532660089166,-75.1957753747437,19104
METER EXPIRED CC,2017-02-23T16:53:00Z,36,PPA,39.953765,-75.196615,NA
METER EXPIRED CC,2017-01-10T09:53:00Z,36,PPA,39.95720847229,-75.1995504487849,19104
METER EXPIRED CC,2017-02-07T19:16:00Z,36,PPA,39.941455,-75.148062,19147
OVER TIME LIMIT,2017-02-25T19:29:00Z,26,PPA,39.933333,-75.172747,19146
PASSENGR LOADNG ZONE,2017-03-20T18:15:00Z,31,PPA,39.941907,-75.149107,19147
OVER TIME LIMIT,2017-01-10T11:41:00Z,26,PPA,39.9541646282464,-75.2124654118,19139
OVER TIME LIMIT,2017-02-18T19:19:00Z,26,PPA,39.95417,-75.212922,19139
OVER TIME LIMIT,2017-01-10T12:53:00Z,26,PPA,39.9540192704568,-75.2065535652335,19104
METER EXPIRED CC,2017-03-27T12:36:00Z,36,PPA,39.950323,-75.159152,19107
METER EXPIRED CC,2017-01-30T16:36:00Z,36,PPA,39.9513589209038,-75.2000041202745,19104
PARKING PROHBITED CC,2017-03-24T11:22:00Z,51,PPA,39.94972,-75.168943,19103
FIRE HYDRANT,2017-03-23T01:48:00Z,76,POLICE,40.038296810706,-75.1325507966093,19120
METER EXPIRED,2017-01-11T16:42:00Z,26,PPA,39.9254198744652,-75.23455054792,19142
OVER TIME LIMIT,2017-01-10T10:50:00Z,26,PPA,39.963496624217,-75.156548325035,19123
OVER TIME LIMIT,2017-01-10T11:22:00Z,26,PPA,39.9616527045047,-75.1422417273984,19123
OVER TIME LIMIT,2017-01-19T14:15:00Z,26,PPA,39.9630605734195,-75.1414364690572,19123
OVER TIME LIMIT,2017-02-13T16:32:00Z,26,PPA,39.962728,-75.143007,19123
FIRE HYDRANT,2017-02-27T13:23:00Z,76,PPA,39.962208,-75.142615,19123
OVER TIME LIMIT,2017-01-10T12:40:00Z,26,PPA,39.9639622836778,-75.1443606707702,19123
OVER TIME LIMIT,2017-01-10T12:51:00Z,26,PPA,39.9610175448985,-75.1416446508519,19123
OVER TIME LIMIT CC,2017-02-13T09:20:00Z,36,PPA,39.961073,-75.144298,19123
OVER TIME LIMIT CC,2017-01-09T12:52:00Z,36,PPA,39.9608233875601,-75.1565484756496,19123
OVER TIME LIMIT,2017-01-10T13:06:00Z,26,PPA,39.9628761641284,-75.1566809829458,19123
METER EXPIRED CC,2017-01-10T09:58:00Z,36,PPA,39.9551060486886,-75.1535270571265,NA
METER EXPIRED CC,2017-03-23T12:45:00Z,36,PPA,39.944255,-75.165325,19146
METER EXPIRED CC,2017-01-10T14:49:00Z,36,PPA,39.9565429571452,-75.1970648762466,19104
METER EXPIRED,2017-01-10T15:50:00Z,26,PPA,39.9283685158393,-75.1652580094283,19148
METER EXPIRED CC,2017-01-10T12:21:00Z,36,PPA,39.9576726283245,-75.2002267805168,19104
METER EXPIRED CC,2017-01-10T13:45:00Z,36,PPA,39.9576726283245,-75.2002267805168,19104
METER EXPIRED CC,2017-01-10T14:23:00Z,36,PPA,39.9570265516426,-75.1978829345732,NA
METER EXPIRED,2017-01-10T12:11:00Z,26,PPA,40.0211114245029,-75.0796668741568,19124
METER EXPIRED,2017-01-10T13:38:00Z,26,PPA,40.0173483753319,-75.0831514183423,19124
METER EXPIRED,2017-01-10T13:59:00Z,26,PPA,40.0173483753319,-75.0831514183423,19124
METER EXPIRED,2017-01-10T12:06:00Z,26,PPA,40.0225810865052,-75.2188058473869,19127
METER EXPIRED CC,2017-01-10T15:39:00Z,36,PPA,39.9535424818538,-75.2027092500528,19104
STOP PROHIBITED CC,2017-01-16T16:41:00Z,76,PPA,39.9535071723146,-75.1977063242423,19104
METER EXPIRED CC,2017-01-10T15:43:00Z,36,PPA,39.9535424818538,-75.2027092500528,19104
OVER TIME LIMIT,2017-02-07T10:36:00Z,26,PPA,39.981747,-75.162932,19121
METER EXPIRED CC,2017-01-10T16:58:00Z,36,PPA,39.9529771924062,-75.1934430781127,19104
METER EXPIRED CC,2017-01-10T17:42:00Z,36,PPA,39.954492890963,-75.2025095988062,19104
STOP PROHIBITED CC,2017-01-10T17:48:00Z,76,PPA,39.9539677311479,-75.2014257258124,19104
METER EXPIRED,2017-03-06T11:16:00Z,26,PPA,39.925273,-75.170463,19145
METER EXPIRED,2017-01-10T13:37:00Z,26,PPA,40.0370560335449,-75.1734653639262,19144
METER EXPIRED,2017-02-02T11:22:00Z,26,PPA,40.0339507457273,-75.1757190229664,NA
BUS ONLY ZONE,2017-02-23T10:56:00Z,51,HOUSING,39.9894283611056,-75.1500775789,19133
METER EXPIRED,2017-03-07T13:01:00Z,26,PPA,39.993928,-75.147543,19133
METER EXPIRED,2017-01-10T11:41:00Z,26,PPA,40.0334940428869,-75.1771169697791,19144
STOP PROHIBITED CC,2017-02-11T15:16:00Z,76,PPA,39.954453,-75.156093,19107
METER EXPIRED CC,2017-01-18T09:17:00Z,36,PPA,39.9539677311479,-75.2014257258124,19104
METER EXPIRED,2017-03-30T09:40:00Z,26,PPA,40.03807,-75.142683,19141
STOP PROHIBITED CC,2017-01-10T09:29:00Z,76,PPA,39.9510329115714,-75.1527926886692,19106
METER EXPIRED,2017-01-10T12:17:00Z,26,PPA,40.0335758870459,-75.175712041869,19144
METER EXPIRED,2017-01-10T12:18:00Z,26,PPA,40.0335758870459,-75.175712041869,19144
METER EXPIRED,2017-03-15T11:52:00Z,26,PPA,40.033727,-75.171668,19144
METER EXPIRED,2017-01-10T12:59:00Z,26,PPA,40.0349599226638,-75.1756107897448,19144
PARKING PROHBITED CC,2017-01-10T20:00:00Z,51,PPA,39.9519620746896,-75.1901759866558,19104
STOP PROHIBITED CC,2017-02-24T18:15:00Z,76,PPA,39.950385,-75.170347,19103
EXPIRED INSPECTION,2017-01-10T17:10:00Z,41,PPA,40.0255461225106,-75.2123536720292,19128
STOP PROHIBITED CC,2017-01-09T12:01:00Z,76,PPA,39.9567639734427,-75.2020351522342,19104
METER EXPIRED,2017-01-09T12:22:00Z,26,PPA,39.9550273083866,-75.2036813363033,19104
METER EXPIRED,2017-01-09T12:35:00Z,26,PPA,39.9572405258274,-75.2026799509797,19104
STOP PROHIBITED CC,2017-01-10T10:06:00Z,76,PPA,39.9536484542112,-75.1570780907401,19107
METER EXPIRED CC,2017-01-10T11:03:00Z,36,PPA,39.9534062098741,-75.1551587959669,19107
METER EXPIRED CC,2017-02-28T12:07:00Z,36,PPA,39.946197,-75.15634,19107
PARKING PROHBITED CC,2017-03-23T16:27:00Z,51,PPA,39.955707,-75.1646,19107
METER EXPIRED CC,2017-01-10T14:03:00Z,36,PPA,39.9538520976507,-75.1586499645567,19107
METER EXPIRED CC,2017-01-11T15:50:00Z,36,PPA,39.9538520976507,-75.1586499645567,19107
METER EXPIRED CC,2017-01-20T14:02:00Z,36,PPA,39.952853,-75.158257,NA
OVER TIME LIMIT,2017-01-12T21:56:00Z,26,PPA,39.9413423903557,-75.1768039231949,19146
STOP PROHIBITED CC,2017-01-10T15:55:00Z,76,PPA,39.9520486981671,-75.1566191648076,NA
STOP PROHIBITED CC,2017-01-10T16:33:00Z,76,PPA,39.9545067375778,-75.1563398602814,19107
METER EXPIRED,2017-01-09T12:40:00Z,26,PPA,39.9572405258274,-75.2026799509797,19104
METER EXPIRED,2017-01-11T13:45:00Z,26,PPA,39.9572405258274,-75.2026799509797,19104
METER EXPIRED,2017-02-15T11:47:00Z,26,PPA,39.9572405258274,-75.2026799509797,19104
METER EXPIRED CC,2017-01-09T14:18:00Z,36,PPA,39.9539677311479,-75.2014257258124,19104
METER EXPIRED,2017-01-09T15:57:00Z,26,PPA,39.9557686522617,-75.203369886888,19104
METER EXPIRED CC,2017-01-10T11:41:00Z,36,PPA,39.9567639734427,-75.2020351522342,19104
PARKING PROHBITED,2017-02-11T08:57:00Z,41,PPA,39.979128,-75.13546,19122
METER EXPIRED,2017-03-06T16:26:00Z,26,PPA,40.043982,-75.073078,19149
METER EXPIRED,2017-01-10T14:19:00Z,26,PPA,39.9550273083866,-75.2036813363033,19104
BUS ONLY ZONE,2017-01-10T16:33:00Z,51,PPA,39.9557686522617,-75.203369886888,19104
PARKING PROHBITED,2017-01-10T20:19:00Z,41,PPA,39.939778766145,-75.1579032229745,19147
PASSENGR LOADNG ZONE,2017-01-10T20:43:00Z,31,PPA,39.9406406748012,-75.1606468025055,19147
LOADING ZONE,2017-02-13T13:43:00Z,31,PPA,39.942183,-75.165985,19146
METER EXPIRED,2017-12-14T17:10:00Z,26,PPA,40.015775,-75.084573,19124
METER EXPIRED CC,2017-03-12T13:38:00Z,36,PPA,39.954257,-75.19649,19104
STOP PROHIBITED CC,2017-01-10T10:33:00Z,76,PPA,39.9475984123531,-75.1772465314612,NA
EXPIRED INSPECTION,2017-01-10T10:34:00Z,41,PPA,39.9475984123531,-75.1772465314612,NA
SIDEWALK   CC,2017-01-10T10:44:00Z,76,PPA,39.9471832044914,-75.1755282124248,19103
METER EXPIRED CC,2017-01-10T11:48:00Z,36,PPA,39.9465529367859,-75.1746769214521,19146
METER EXPIRED CC,2017-01-10T11:53:00Z,36,PPA,39.9459855735962,-75.1748093297722,19146
METER EXPIRED CC,2017-01-10T12:01:00Z,36,PPA,39.9468696947292,-75.1782215779487,19146
PARKING PROHBITED,2017-01-10T09:59:00Z,41,PPA,40.0590498919954,-75.194247064389,19119
METER EXPIRED CC,2017-01-10T20:38:00Z,36,PPA,39.9528560632193,-75.1588703578426,19107
STOPPING PROHIBITED,2017-01-10T10:49:00Z,51,PPA,39.9577884879257,-75.2071023049403,19104
OVER TIME LIMIT,2017-01-10T11:21:00Z,26,PPA,39.9546692854211,-75.211798109473,19104
OVER TIME LIMIT,2017-01-17T20:59:00Z,26,PPA,39.9534863936135,-75.2120458540717,19104
OVER TIME LIMIT,2017-01-10T21:23:00Z,26,PPA,39.9421680830739,-75.1571561183275,19147
METER EXPIRED CC,2017-01-10T15:10:00Z,36,PPA,39.94670716694,-75.1432868131867,NA
METER EXPIRED CC,2017-02-06T11:47:00Z,36,PPA,39.946995,-75.144043,NA
BUS ONLY ZONE,2017-01-10T11:26:00Z,51,PPA,39.9639159649512,-75.1610820288616,19130
STREET CLEANING,2017-03-29T08:13:00Z,31,PPA,39.914343,-75.241593,19142
OVER TIME LIMIT CC,2017-01-10T16:04:00Z,36,PPA,39.9668513856283,-75.1604452148933,19123
METER EXPIRED CC,2017-02-27T17:33:00Z,36,PPA,39.941452,-75.147218,19147
METER EXPIRED CC,2017-01-10T16:15:00Z,36,PPA,39.9626948159212,-75.1638986277239,19130
OVER TIME LIMIT,2017-01-13T13:11:00Z,26,PPA,39.9634455534283,-75.1637324675506,19130
METER EXPIRED CC,2017-01-10T11:57:00Z,36,PPA,39.9626948159212,-75.1638986277239,19130
METER EXPIRED,2017-02-15T16:27:00Z,26,PPA,40.039903,-75.144163,NA
BUS ONLY ZONE   CC,2017-02-16T09:58:00Z,76,PPA,39.962897,-75.164398,19130
STOP PROHIBITED CC,2017-01-10T16:57:00Z,76,PPA,39.9551060486886,-75.1535270571265,NA
STOP PROHIBITED CC,2017-01-10T18:39:00Z,76,PPA,39.9520486981671,-75.1566191648076,NA
LOADING ZONE   CC,2017-01-10T11:01:00Z,51,PPA,39.951000977788,-75.1712928758185,19103
OVER TIME LIMIT,2017-02-02T14:58:00Z,26,PPA,40.004674018232,-75.148514752403,NA
PARKING PROHBITED CC,2017-03-09T15:07:00Z,51,PPA,39.950952,-75.170843,19103
BUS ONLY ZONE,2017-01-10T13:00:00Z,51,PPA,39.9597216220012,-75.2249323850815,19139
METER EXPIRED,2017-01-10T14:57:00Z,26,PPA,39.957075778773,-75.2265025605045,19139
EXPIRED INSPECTION,2017-01-10T14:59:00Z,41,PPA,39.957075778773,-75.2265025605045,19139
STOP PROHIBITED CC,2017-01-10T15:51:00Z,76,PPA,39.9485868614899,-75.1581797909431,19107
METER EXPIRED CC,2017-01-10T15:34:00Z,36,PPA,39.9485868614899,-75.1581797909431,19107
EXPIRED INSPECTION,2017-01-10T12:20:00Z,41,PPA,39.9644928664639,-75.1667308998295,19130
FIRE HYDRANT,2017-01-10T14:39:00Z,76,PPA,40.0339507457273,-75.1757190229664,NA
METER EXPIRED,2017-01-10T16:35:00Z,26,PPA,40.0362495713103,-75.1742882440951,19144
STOP PROHIBITED CC,2017-01-10T20:01:00Z,76,PPA,39.9418491018338,-75.1509731657724,19147
METER EXPIRED CC,2017-01-10T20:10:00Z,36,PPA,39.9414155993899,-75.1492260833953,19147
OVER TIME LIMIT,2017-01-10T12:36:00Z,26,PPA,39.964294343689,-75.1651590076571,19130
METER EXPIRED CC,2017-01-10T09:58:00Z,36,PPA,39.9495621427393,-75.1438212823456,19106
METER EXPIRED CC,2017-01-24T18:40:00Z,36,PPA,39.954202441855,-75.2001803570462,19104
METER EXPIRED,2017-01-26T11:49:00Z,26,PPA,40.0375204338521,-75.0411540111803,19136
METER EXPIRED CC,2017-02-04T12:26:00Z,36,PPA,39.941937,-75.151258,19147
METER EXPIRED CC,2017-03-09T12:33:00Z,36,PPA,39.944528,-75.172815,19146
HP RESERVED SPACE,2017-01-10T18:27:00Z,301,PPA,39.9504956941655,-75.1609971513405,19107
METER EXPIRED CC,2017-01-10T14:28:00Z,36,PPA,39.9498449495237,-75.1683101197891,19103
STOP PROHIBITED CC,2017-01-10T15:35:00Z,76,PPA,39.9496057414508,-75.166336460635,19102
BUS ONLY ZONE   CC,2017-01-10T12:44:00Z,76,PPA,39.9505789163959,-75.1721918355464,19103
METER EXPIRED,2017-01-10T12:09:00Z,26,PPA,40.0401819535781,-75.1445489438798,NA
METER EXPIRED CC,2017-01-19T19:55:00Z,36,PPA,39.9495621427393,-75.1438212823456,19106
METER EXPIRED,2017-01-10T15:42:00Z,26,PPA,40.0413690743499,-75.1444664816985,19141
METER EXPIRED,2017-01-10T15:53:00Z,26,PPA,40.0433663425208,-75.1444255541914,19141
METER EXPIRED CC,2017-01-10T14:53:00Z,36,PPA,39.9535071723146,-75.1977063242423,19104
METER EXPIRED CC,2017-02-14T15:34:00Z,36,PPA,39.953435,-75.197355,19104
METER EXPIRED CC,2017-01-10T15:17:00Z,36,PPA,39.9524287018366,-75.1988934651908,NA
EXPIRED INSPECTION,2017-01-10T20:48:00Z,41,PPA,39.9498449495237,-75.1683101197891,19103
OVER TIME LIMIT,2017-01-23T16:38:00Z,26,PPA,40.0139411258156,-75.1898785154207,NA
METER EXPIRED,2017-02-27T11:23:00Z,26,PPA,39.955988,-75.204463,19104
SCHOOL ZONE,2017-01-10T10:42:00Z,36,PPA,40.0548747937067,-75.1781799025193,19119
BUS ONLY ZONE,2017-01-18T13:05:00Z,51,PPA,40.0436548980331,-75.1509388138049,NA
LOADING ZONE   CC,2017-01-10T14:53:00Z,51,PPA,39.9512852901912,-75.1567902545322,19107
METER EXPIRED CC,2017-01-10T13:28:00Z,36,PPA,39.954492890963,-75.2025095988062,19104
METER EXPIRED,2017-02-28T15:40:00Z,26,PPA,39.95507,-75.202428,19104
METER EXPIRED CC,2017-01-10T13:46:00Z,36,PPA,39.9516031707498,-75.2019435297731,19104
SCHOOL ZONE,2017-01-10T10:57:00Z,36,PPA,40.0516244147649,-75.1469042242232,19126
STREET CLEANING,2017-01-10T07:16:00Z,31,PPA,39.9301711256439,-75.2190109188615,19143
METER EXPIRED,2017-01-10T12:31:00Z,26,PPA,40.0595757670319,-75.1905470207625,19119
METER EXPIRED,2017-01-10T12:17:00Z,26,PPA,40.0606114376236,-75.1905878760271,19119
METER EXPIRED,2017-01-17T12:16:00Z,26,PPA,40.0606114376236,-75.1905878760271,19119
BUS ONLY ZONE,2017-01-10T14:22:00Z,51,PPA,40.003388119706,-75.177192428356,19132
IMPROPER ON 2WAY HWY,2017-01-10T15:56:00Z,31,PPA,40.0134642734739,-75.1875868881685,19129
OVER TIME LIMIT,2017-02-15T15:55:00Z,26,PPA,40.014112,-75.188412,19129
OVER TIME LIMIT,2017-02-27T16:05:00Z,26,PPA,40.014892,-75.18857,NA
EXPIRED INSPECTION,2017-01-10T14:02:00Z,41,PPA,39.9539677311479,-75.2014257258124,19104
EXPIRED INSPECTION,2017-01-10T14:13:00Z,41,PPA,39.9535071723146,-75.1977063242423,19104
EXPIRED INSPECTION,2017-01-10T14:30:00Z,41,PPA,39.9563056142938,-75.1951375353888,19104
METER EXPIRED CC,2017-01-10T14:56:00Z,36,PPA,39.955487072125,-75.2011076719424,19104
IMPROPER ON 2WAY HWY,2017-01-10T11:39:00Z,31,PPA,39.9411224923116,-75.175059088027,19146
PASSENGR LOADNG ZONE,2017-01-10T10:59:00Z,31,PPA,39.956566237251,-75.1766800165461,19103
PASSENGR LOADNG ZONE,2017-03-01T10:53:00Z,31,PPA,39.956523,-75.176797,19103
HP RESERVED SPACE,2017-01-10T11:58:00Z,301,PPA,39.9501059938637,-75.1578482560808,19107
METER EXPIRED,2017-01-10T14:42:00Z,26,PPA,39.9957776429083,-75.1146637520279,19134
METER EXPIRED,2017-01-10T16:24:00Z,26,PPA,39.997010430505,-75.1124225095407,19134
BUS ONLY ZONE,2017-01-10T17:02:00Z,51,PPA,39.9954099213346,-75.1153339406736,19134
OVER TIME LIMIT,2017-01-10T16:53:00Z,26,PPA,40.0193349283607,-75.1707228844217,NA
PARKING PROHBITED,2017-03-11T13:35:00Z,41,PPA,39.938537,-75.155762,19147
SCHOOL ZONE,2017-01-10T10:59:00Z,36,PPA,40.0516244147649,-75.1469042242232,19126
STOPPING PROHIBITED,2017-03-11T11:01:00Z,51,PPA,39.926617,-75.167185,19148
STOPPING PROHIBITED,2017-03-03T08:52:00Z,51,PPA,39.969945,-75.13444,19125
METER EXPIRED CC,2017-01-09T15:54:00Z,36,PPA,39.9515648074416,-75.1695516934849,19103
METER EXPIRED,2017-02-04T14:00:00Z,26,PPA,39.927205,-75.231903,19142
EXPIRED INSPECTION,2017-03-17T14:30:00Z,41,PPA,40.076238,-75.083655,NA
METER EXPIRED CC,2017-02-01T17:55:00Z,36,PPA,39.953957,-75.170312,19103
PARKING PROHBITED CC,2017-01-30T09:29:00Z,51,PPA,39.949942,-75.156298,19107
METER EXPIRED,2017-02-07T17:27:00Z,26,PPA,40.0035633955573,-75.1506950126476,NA
EXPIRED INSPECTION,2017-01-16T12:59:00Z,41,PPA,40.0718593664835,-75.2029914173141,19118
METER EXPIRED CC,2017-01-20T14:35:00Z,36,PPA,39.9441470928781,-75.1631887430416,19147
OVER TIME LIMIT,2017-02-11T21:49:00Z,26,PPA,40.026248,-75.223238,19127
METER EXPIRED CC,2017-01-18T19:21:00Z,36,PPA,39.9539498199938,-75.1918613328289,19104
METER EXPIRED CC,2017-02-14T18:41:00Z,36,PPA,39.948057,-75.153495,19106
METER EXPIRED CC,2017-01-14T08:31:00Z,36,PPA,39.9561489510142,-75.1605708593422,19107
DOUBLE PARKED,2017-01-19T10:58:00Z,51,PPA,39.9643427804675,-75.1889668683239,NA
FIRE HYDRANT,2017-02-09T19:50:00Z,76,POLICE,39.9925365380912,-75.1250769989888,NA
STREET CLEANING,2017-01-10T07:51:00Z,31,PPA,39.9183742129972,-75.2357592798304,19142
STOPPING PROHIBITED,2017-01-20T16:23:00Z,51,PPA,40.0346771078162,-75.1732340052517,19144
METER EXPIRED,2017-02-03T16:14:00Z,26,PPA,40.0346771078162,-75.1732340052517,19144
METER EXPIRED CC,2017-03-07T17:12:00Z,36,PPA,39.957058,-75.200943,19104
METER EXPIRED,2017-03-28T12:36:00Z,26,PPA,39.97294,-75.159347,19121
